Brand,Model,ISOFIX Base Required,ISOFIX Base,Type,Group,Child weight,Child Height,i-Size compliant,Swivel,Direction of travel,Forward facing,Rear-facing,Sideways,ISOFIX,Image URL,ERF,Advanced SIP,Travel system,Seat Weight [kg],Width [mm],Height [mm],Depth [mm],Angle,Mamas&Papas,UberKids,Amazon,Kiddies Kingdom,Manual,2nd Manual,3rd Manual,4th Manual,Video Instruction,2nd Video Instruction,Car Fitting List,ADAC Ranking,TCS Ranking,OAMTC Ranking,Which? Ranking,RRP,UK Availability,Price Range,Expiry [Years],Origin,Brand logo,Brand website,Awards,Fabrics,Patent claims,UV Canopy,Swedish Plus Test,Aircraft Approved
Cybex,Juno M-fix,No,,Toddler Car Seat,1,9 - 18 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/40-juno-m-fix_134_tropical-blue-primary_image_en-en-5ba36d6078108",No,Yes,,6.8,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_JunoMFix_withBase_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-juno-m-fix-group-1-car-seat-1216982%2F,https://amzn.to/2S3ML4n,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_JunoMFix_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2849-cybex-juno-m-fix-car-seat,http://cybex-online.com/media/carseats/juno-m-fix/manuals/CY_171_0742_A0317_Juno_M-Fix_UG_LG1_DE_EN_IT_FR_NL_PL_HU_CZ_SK_ES_PT.pdf,,,,,,http://cybex-online.com/gb/carseats/junomfix.html,,,,,141.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Pallas,No,,Toddler/Child Car Seat,1/2/3,9 - 36 kgs,,No,No,Forward facing,Yes,No,No,No,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/3-pallas_1_rumba-red-primary_image_en-en-5b9b6d483ef6f",No,Yes,,9.7,,,,,,,,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_Pallas_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2515-cybex-pallas-car-seat,http://cybex-online.com/media/carseats/pallas/manuals/PALLAS_SG2_ES_PT_EN_DK_SE_NO_FI_SI_HR.pdf,,,,,,http://cybex-online.com/gb/carseats/pallas.html,Good,,,,0.00,No,Under 100,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Pallas 2-Fix,No,,Toddler/Child Car Seat,1/2/3,9 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/29-pallas-2-fix_1_rumba-red-primary_image_en-en-5b1e6bbc9277d",No,Yes,,11.2,,,,,,,,,http://cybex-online.com/media/carseats/pallas-2-fix/manuals/PALLAS_2_fix_SG2_ES_PT_EN_DK_SE_NO_FI_SI_HR.pdf,,,,,,http://cybex-online.com/gb/carseats/pallas2fix.html,Good,,,,260.00,No,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Pallas M,No,,Toddler/Child Car Seat,1/2/3,9 - 36 kgs,,No,No,Forward facing,Yes,No,No,No,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/13-pallas-m_1_rumba-red-primary_image_en-en-5b9960c440245",No,Yes,,8.3,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_PallasM_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-pallas-m-group-1-2-3-car-seat-1005841%2F,https://amzn.to/2Rd2p92,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_PallasM_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2016-cybex-pallas-m-car-seat,http://cybex-online.com/media/carseats/pallas-m/manuals/Pallas_M_Solution_M_DE_EN_IT_FR_NL_PL_HU_CZ_SK_ES_PT.pdf,,,,,,http://cybex-online.com/gb/carseats/pallasm.html,Good,4 stars,4 stars,,176.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Pallas M SL,No,,Toddler/Child Car Seat,1/2/3,9 - 36 kgs,,No,No,Forward facing,Yes,No,No,No,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/44-pallas-m-sl_1_rumba-red-primary_image_en-en-5b0329a253b31",No,Yes,,5,,,,,https://www.awin1.com/cread.php?awinmid=6526&awinaffid=560807&clickref=M%26P_CS_generic&p=https%3A%2F%2Fwww.mamasandpapas.com%2Fen-gb%2Fc%2Fcar-seats,,,,http://cybex-online.com/media/carseats/pallas-m-sl/manuals/Pallas_M_SL_AR_EN_RU_UA_EE_LV_LT_TR.pdf,,,,,,http://cybex-online.com/gb/carseats/pallasmsl.html,Good,4 stars,4 stars,,220.00,No,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Pallas M-Fix,No,,Toddler/Child Car Seat,1/2/3,9 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/14-pallas-m-fix_1_rumba-red-primary_image_en-en-5b9962399d5d5",No,Yes,,9.3,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_PallasMFix_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-pallas-m-fix-group-1-2-3-car-seat-727050%2F,,,http://cybex-online.com/media/carseats/pallas-m-fix/manuals/Pallas_M-Fix_AR_RO_GR_EN.pdf,,,,,,http://cybex-online.com/gb/carseats/pallasmfix.html,Good,4 stars,4 stars,,150.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Pallas M-fix SL,No,,Toddler/Child Car Seat,1/2/3,9 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/45-pallas-m-fix-sl_1_rumba-red-primary_image_en-en-5b0bf27d7ee8d",No,Yes,,5.8,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_PallasMFixSL_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-pallas-m-fix-sl-group-1-2-3-car-seat-1442299%2F,https://amzn.to/2B9Wdd5,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_PallasMFixSL_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2017-cybex-pallas-m-fix-car-seats,http://cybex-online.com/media/carseats/pallas-m-fix-sl/manuals/Pallas_M-fix_SL_UG_LG1_DE_EN_IT_FR_NL_PL_HU_CZ_SK_ES_PT.pdf,,,,,,http://cybex-online.com/gb/carseats/pallasmfixsl.html,Good,,4 stars,,150.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Pallas S-fix,No,,Toddler/Child Car Seat,1/2/3,9 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/61-pallas-s-fix_134_tropical-blue-primary_image_en-en-5ba36f8b233d0",No,Yes,No,10,500,685,430,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_PallasSFix_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-pallas-s-fix-group-1-2-3-car-seat-2002064%2F,,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_PallasSFix_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2513-cybex-pallas-s-fix-car-seats,http://cybex-online.com/media/carseats/pallas-s-fix/manuals/Pallas%20S-Fix_AR_EN_RU_UA_EE_LV_LT_TR.pdf,,,,https://www.youtube.com/watch?time_continue=1&v=Uw-ViJ-7O0A,,http://cybex-online.com/gb/carseats/pallassfix.html,Good,4 stars,4 stars,,260.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Pallas-Fix,No,,Toddler/Child Car Seat,1/2/3,9 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/25-pallas-fix_1_rumba-red-primary_image_en-en-5b03295b17687",No,Yes,,11,,,,,,,https://amzn.to/2HvDePu,,http://cybex-online.com/media/carseats/pallas-fix/manuals/PALLAS_fix_SG2_ES_PT_EN_DK_SE_NO_FI_SI_HR.pdf,,,,,,http://cybex-online.com/gb/carseats/pallasfix.html,Good,,,,250.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Sirona,No,,Infant/Toddler Car Seat,0+/1,0 - 18 kgs,,No,Yes,Rear-facing & forward facing,Yes,Yes,No,Yes,https://media.uberkids.com/catalog/product/cache/image/560x560/e9c3970ab036de70892d86c6d221abfe/c/y/cybsirona-midnight-blue.jpg,Yes,Yes,,15,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_Sirona_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-sirona-group-0-1-car-seat-1005418%2F,,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_Sirona_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2527-cybex-sirona-car-seats,http://cybex-online.com/media/carseats/sirona/manuals/SIRONA_SG2_EN_SE_NO_FI_DK_SI_HR.pdf,,,,https://www.youtube.com/watch?v=-EsJFNKgXoo,,http://cybex-online.com/gb/carseats/sirona.html,Good,,,,300.00,Yes,300 and up,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Sirona M2 i-Size,Yes,,Infant/Toddler Car Seat,0+/1,0 - 18 kgs,45 - 105 cm,Yes,No,Rear-facing & forward facing,Yes,Yes,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/23-sirona-m2-i-size_134_tropical-blue-primary_image_en-en-5ba4a931dd0e8",Yes,Yes,,14,,,,,https://www.awin1.com/cread.php?awinmid=6526&awinaffid=560807&clickref=M%26P_CS_generic&p=https%3A%2F%2Fwww.mamasandpapas.com%2Fen-gb%2Fc%2Fcar-seats,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SironaM2_i-size_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-sirona-m2-i-size-car-seat-2004739%2F,https://amzn.to/2AZ9Ons,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_Sirona_i-size_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2529-cybex-sirona-i-size-car-seats,http://cybex-online.com/media/carseats/sirona-m2-i-size/manuals/Sirona_M2_i-Size_EN_GB_DE_IT_FR_NL_PL_HU_CZ_SK_ES_PT.pdf,,,,,,http://cybex-online.com/gb/carseats/sironam2isize.html,Good,4 stars,4 stars,,210.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Sirona M2 i-Size with ISOFIX base,No,,Infant/Toddler Car Seat,0+/1,0 - 18 kgs,45 - 105 cm,Yes,No,Rear-facing & forward facing,Yes,Yes,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/23-sirona-m2-i-size_134_tropical-blue-primary_image_en-en-5ba4a931dd0e8",Yes,Yes,,,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SironaM2_i-size_withBase_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-sirona-m2-i-size-car-seat-with-base-2004738%2F,https://amzn.to/2RNgiAa,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_Sirona_i-size_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2529-cybex-sirona-i-size-car-seats,,,,,,,,,,,,350.00,Yes,300 and up,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,,No,No
Cybex,Sirona Q i-Size,No,,Infant/Toddler Car Seat,0+/1,0 - 18 kgs,45 - 105 cm,Yes,Yes,Rear-facing & forward facing,Yes,Yes,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/51-sirona-q-i-size_21_autumn-gold-primary_image_en-en-5b994c20cf0b5",Yes,Yes,,15,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SironaQ_i-size_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-sirona-q-i-size-car-seat-1427555%2F,,,http://cybex-online.com/media/carseats/sirona-q-i-size/manuals/Sirona_Q_i-Size_AR_EN_RU_UA_EE_LV_LT_TR.pdf,,,,,,http://cybex-online.com/gb/carseats/sironaqisize.html,,,,,430.00,Yes,300 and up,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Sirona S i-Size,No,,Infant/Toddler Car Seat,0+/1,0 - 18 kgs,45 - 105 cm,Yes,Yes,Rear-facing & forward facing,Yes,Yes,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/52-sirona-s-i-size_134_tropical-blue-primary_image_en-en-5ba3642d4ab7d",Yes,Yes,,,,,,,https://www.awin1.com/cread.php?awinmid=6526&awinaffid=560807&clickref=M%26P_CS_generic&p=https%3A%2F%2Fwww.mamasandpapas.com%2Fen-gb%2Fc%2Fcar-seats,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SironaS_i-size_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-sirona-s-i-size-car-seat-2004741%2F,https://amzn.to/2RJROYs,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_Sirona_i-size_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2529-cybex-sirona-i-size-car-seats,http://cybex-online.com/media/carseats/sirona-s-i-size/manuals/Sirona_S_i-Size_AR_EN_RU_UA_EE_LV_LT_TR.pdf,,,,https://www.youtube.com/watch?v=OWzYlgxWrEc,,http://cybex-online.com/gb/carseats/sironasisize.html,Good,4 stars,4 stars,,250.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Sirona Z i-Size,Yes,,Infant/Toddler Car Seat,0+/1,0 - 18 kgs,45 - 105 cm,Yes,Yes,Rear-facing & forward facing,Yes,Yes,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/76-sirona-z_72_autumn-gold-primary_image_en-en-5c0fd3ca0495b",Yes,Yes,,,,,,,https://www.awin1.com/cread.php?awinmid=6526&awinaffid=560807&clickref=M%26P_CS_generic&p=https%3A%2F%2Fwww.mamasandpapas.com%2Fen-gb%2Fc%2Fcar-seats,,,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_Sirona_i-size_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2529-cybex-sirona-i-size-car-seats,https://images.cybex-online.com/image/upload/cbo/manuals/sirona_z_isize_en_de_it_fr_nl_pl_hu_cz_sk_es_pt-5c33531819fc0,,,,https://www.youtube.com/watch?v=7ayAX1j-nlE,,https://cybex-online.com/en-gb/car-seats/sironazisize/more-info/72,,,,,260.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,,No,No
Cybex,Solution M,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,No,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/16-solution-m_1_rumba-red-primary_image_en-en-5b93dc09b7cb2",No,Yes,,5.2,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SolutionM_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-solution-m-group-2-3-car-seat-1006126%2F,https://amzn.to/2RalEjM,,http://cybex-online.com/media/carseats/solution-m/manuals/SolutionM_DE_EN_IT_FR_NL_PL_HU_CZ_SK_ES_PT.pdf,,,,,,http://cybex-online.com/gb/carseats/solutionm.html,Good,4 stars,4 stars,,120.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution M SL,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,No,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/46-solution-m-sl_1_rumba-red-primary_image_en-en-5b0bf3abd8423",No,Yes,,5,,,,,https://www.awin1.com/cread.php?awinmid=6526&awinaffid=560807&clickref=M%26P_CS_generic&p=https%3A%2F%2Fwww.mamasandpapas.com%2Fen-gb%2Fc%2Fcar-seats,,,,http://cybex-online.com/media/carseats/solution-m-sl/manuals/Solution_M_SL_AR_EN_RU_UA_EE_LV_LT_TR.pdf,,,,,,http://cybex-online.com/gb/carseats/solutionmsl.html,Good,4 stars,4 stars,,140.00,No,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution M-Fix,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/15-solution-m-fix_1_rumba-red-primary_image_en-en-5b93d46b0771d",No,Yes,,5.8,,,,,https://www.awin1.com/cread.php?awinmid=6526&awinaffid=560807&clickref=M%26P_CS_generic&p=https%3A%2F%2Fwww.mamasandpapas.com%2Fen-gb%2Fc%2Fcar-seats,,https://amzn.to/2AYoxPa,,http://cybex-online.com/media/carseats/solution-m-fix/manuals/SolutionMFix_AR_TR_LT_LV_EE_UA_RU_EN.pdf,,,,,,http://cybex-online.com/gb/carseats/solutionmfix.html,Good,4 stars,4 stars,,139.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution M-fix SL,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/47-solution-m-fix-sl_1_rumba-red-primary_image_en-en-5b0bf48474b7d",No,Yes,,5.8,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SolutionMFixSL_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-solution-m-fix-sl-group-2-3-car-seat-1442294%2F,https://amzn.to/2U7rFiQ,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_SolutionMFixSL_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2136-cybex-solution-m-fix-car-seats,http://cybex-online.com/media/carseats/solution-m-fix-sl/manuals/Solution_M-fix_SL_AR_EN_RU_UA_EE_LV_LT_TR.pdf,,,,,,http://cybex-online.com/gb/carseats/solutionmfixsl.html,Good,4 stars,4 stars,,100.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution Q3-Fix,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,http://cybex-online.com/media/carseats/solution-q3-fix/pictures/web/2017/large/autumn-gold.png,No,Yes,,7.6,,,,,,,,,http://cybex-online.com/media/carseats/solution-q3-fix/manuals/SOLUTIONQ3FIX_DE_EN_IT_FR_NL_PL_HU_CZ_SK_ES_PT.pdf,,,,https://www.youtube.com/watch?v=uU-yzEjYs-g,,http://cybex-online.com/gb/carseats/solutionq3fix.html,,,,,171.00,No,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution S-fix,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/60-solution-s-fix_134_tropical-blue-primary_image_en-en-5ba384504752a",No,Yes,,6.2,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SolutionSFix_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-solution-s-fix-group-2-3-car-seat-2002065%2F,https://amzn.to/2S63Cnh,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_SolutionSFix_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2847-cybex-solution-s-fix-car-seats,http://cybex-online.com/media/carseats/solution-s-fix/manuals/Solution_S-Fix_AR_EN_RU_UA_EE_LV_LT_TR.pdf,,,,https://www.youtube.com/watch?v=Bun2qahG1mA,,http://cybex-online.com/gb/carseats/solutionsfix.html,Good,4 stars,4 stars,,160.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution X,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,No,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/6-solution-x_1_rumba-red-primary_image_en-en-5b0328c5542a5",No,Yes,,5.7,,,,,https://www.awin1.com/cread.php?awinmid=6526&awinaffid=560807&clickref=M%26P_CS_generic&p=https%3A%2F%2Fwww.mamasandpapas.com%2Fen-gb%2Fc%2Fcar-seats,,,,http://cybex-online.com/media/carseats/solution-x/manuals/SOLUTION_X_SG2_ES_PT_EN_SE_NO_DK_FI_SI_HR.pdf,,,,,,http://cybex-online.com/gb/carseats/solutionx.html,,,,,60.00,No,Under 100,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution X-Fix,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/9-solution-x-fix_1_rumba-red-primary_image_en-en-5c17dd8139020",No,Yes,,7,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SolutionXFix_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-solution-x-fix-group-2-3-car-seat-1470317%2F,https://amzn.to/2RN6Exq,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_SolutionXFix_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2518-cybex-solution-x-fix-car-seats,http://cybex-online.com/media/carseats/solution-x-fix/manuals/SOLX-fix_SG2_ES_PT_EN_SE_NO_DK_FI_SI_HR.pdf,,,,,,http://cybex-online.com/gb/carseats/solutionxfix.html,Good,,,,85.00,Yes,Under 100,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution X2-Fix,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/4-solution-x2-fix_1_rumba-red-primary_image_en-en-5b0bf57a939f2",No,Yes,,7,,,,,,,https://amzn.to/2HtVPeU,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_SolutionX2Fix_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2517-cybex-solution-x2-fix-car-seats,http://cybex-online.com/media/carseats/solution-x2-fix/manuals/SolutionX2fix_SG2_ES_PT_EN_SE_NO_DK_FI_SI.pdf,,,,,,http://cybex-online.com/gb/carseats/solutionx2fix.html,Good,,,,160.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Cybex,Solution Z-fix,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,Yes,"https://images.cybex-online.com/image/upload/f_auto,w_768/cbo/53-solution-z-fix_72_autumn-gold-primary_image_en-en-5b17e245ccdf6",No,Yes,,7.2,530,625,405,,https://www.awin1.com/cread.php?awinmid=6526&awinaffid=560807&clickref=M%26P_CS_generic&p=https%3A%2F%2Fwww.mamasandpapas.com%2Fen-gb%2Fc%2Fcar-seats,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Cybex_SolutionZFix_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fcybex-solution-z-fix-group-2-3-car-seat-2002061%2F,,https://www.awin1.com/cread.php?awinmid=2191&awinaffid=560807&clickref=KK_CS_Cybex_SolutionZFix_allcolours&p=https%3A%2F%2Fwww.kiddies-kingdom.com%2F235_cybex%2F2862-cybex-solution-z-fix-car-seats,http://cybex-online.com/media/carseats/solution-z-fix/manuals/Solution_Z_Fix_%20EN_DE_IT_EN_FR_NL_PL_HU_CZ_SK_ES_PT.pdf,,,,,,http://cybex-online.com/gb/carseats/solutionzfix.html,,,,,190.00,Yes,Between 100 and 300,,Germany,http://cybex-online.com/img/logos/logo-cybexclaim.svg,,,,,No,No,No
Diono,Monterey2,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,No,https://us.diono.com/wp-content/uploads/sites/9/2015/12/Monterey2_Blue_Booster_600px.jpg,No,Yes,,,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Diono_Monterey2_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fdiono-monterey-2-group-2-3-car-seat-852511%2F,https://amzn.to/2RJ5rqF,,https://us.diono.com/wp-content/uploads/sites/9/2017/11/Diono_FR_Montetey2_Manual_Eng.pdf,,,,,,,Good,,,,120.00,Yes,Between 100 and 300,,US,https://uk.diono.com/wp-content/themes/diono2017/assets/img/diono_logo@2x.png,,,,,No,No,No
Diono,mXT,No,,Child Car Seat,2/3,15 - 36 kgs,,No,No,Forward facing,Yes,No,No,No,https://us.diono.com/wp-content/uploads/sites/9/2017/02/mxt_grey_600px.jpg,No,Yes,,,,,,,,https://www.awin1.com/cread.php?awinmid=6412&awinaffid=560807&clickref=UK_CS_Diono_mXT_allcolours&p=https%3A%2F%2Fwww.uberkids.com%2Fuk%2Fdiono-mxt-group-2-3-car-seat-1298890%2F,https://amzn.to/2TcbKjv,,https://us.diono.com/wp-content/uploads/sites/9/2017/11/mXT_expandablebooster_universal_manual_revised_10312016_WEB.pdf,,,,,,,,,,,90.00,Yes,Under 100,,US,https://uk.diono.com/wp-content/themes/diono2017/assets/img/diono_logo@2x.png,,,,,No,No,No
